"HYBAS_ID","Quarter.x","UnitAbundance","Year","TimeSeriesID","SurveyID","Species","Abundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2","dis_m3_pyr","ele_mt_cav","tmp_dc_cyr","pre_mm_cyr","hft_ix_c","CSI","CSI_FF2"
"3100",7070327640,"3","Count",2001,"G1838","mon1103","Oncorhynchus clarkii",5,25,"S8333","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","SOUTH FORK BULL RIVER",48.16781,-115.7884,11,"U",1,1,0.58,1377,40,874,13,100,1
"4100",7070327640,"3","Count",2001,"G1838","mon1103","Salvelinus fontinalis",25,25,"S8333","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","SOUTH FORK BULL RIVER",48.16781,-115.7884,11,"U",1,1,0.58,1377,40,874,13,100,1
"5100",7070327640,"3","Count",2001,"G1836","mon1078","Oncorhynchus clarkii",19,25,"S8314","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","EAST FORK BULL RIVER",48.11329,-115.7755,11,"U",2,2,1.212,1043,56,823,20,100,1
"6100",7070327640,"3","Count",2001,"G1836","mon1078","Salmo trutta",30,25,"S8314","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","EAST FORK BULL RIVER",48.11329,-115.7755,11,"U",2,2,1.212,1043,56,823,20,100,1
"7100",7070327640,"3","Count",2001,"G1836","mon1078","Salvelinus confluentus",6,25,"S8314","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","EAST FORK BULL RIVER",48.11329,-115.7755,11,"U",2,2,1.212,1043,56,823,20,100,1
"8100",7070327640,"3","Count",2001,"G1836","mon1078","Salvelinus fontinalis",6,25,"S8314","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","EAST FORK BULL RIVER",48.11329,-115.7755,11,"U",2,2,1.212,1043,56,823,20,100,1
"9100",7070327640,"3","Count",2001,"G1834","mon1023","Oncorhynchus clarkii",29,25,"S8267","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","EAST FORK BULL RIVER",48.12162,-115.7,11,"U",1,1,0.482,1590,29,892,13,100,1
"10100",7070327640,"3","Count",2001,"G1834","mon1023","Salvelinus confluentus",16,25,"S8267","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","EAST FORK BULL RIVER",48.12162,-115.7,11,"U",1,1,0.482,1590,29,892,13,100,1
"11100",7070327640,"3","Count",2001,"G1833","mon1020","Oncorhynchus clarkii",65,25,"S8265","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","ROCK CREEK",48.03365,-115.6902,11,"U",1,1,0.685,1642,28,897,13,99.985,1
"12100",7070327640,"3","Count",2001,"G1833","mon1020","Salvelinus confluentus",12,25,"S8265","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","ROCK CREEK",48.03365,-115.6902,11,"U",1,1,0.685,1642,28,897,13,99.985,1
"13100",7070327640,"3","Count",2001,"G1835","mon1033","Oncorhynchus clarkii",66,25,"S8269","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","ROCK CREEK",48.0242,-115.7049,11,"U",1,1,0.685,1642,28,897,13,99.985,1
"14100",7070327640,"3","Count",2001,"G1835","mon1033","Salvelinus confluentus",9,25,"S8269","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","ROCK CREEK",48.0242,-115.7049,11,"U",1,1,0.685,1642,28,897,13,99.985,1
"11002",7070317870,"3","Count",2008,"G1692","min785","Catostomus commersonii",8,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"2903",7070317870,"3","Count",2008,"G1692","min785","Chrosomus eos",45,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"3102",7070317870,"3","Count",2008,"G1692","min785","Chrosomus neogaeus",3,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"4102",7070317870,"3","Count",2008,"G1692","min785","Cottus bairdii",1,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"5102",7070317870,"3","Count",2008,"G1692","min785","Culaea inconstans",11,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"6102",7070317870,"3","Count",2008,"G1692","min785","Etheostoma nigrum",11,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"7102",7070317870,"3","Count",2008,"G1692","min785","Luxilus cornutus",12,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"8102",7070317870,"3","Count",2008,"G1692","min785","Margariscus margarita",28,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"9102",7070317870,"3","Count",2008,"G1692","min785","Percina maculata",1,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"10102",7070317870,"3","Count",2008,"G1692","min785","Pimephales promelas",1,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"11102",7070317870,"3","Count",2008,"G1692","min785","Rhinichthys atratulus",20,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"12102",7070317870,"3","Count",2008,"G1692","min785","Semotilus atromaculatus",2,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"13102",7070317870,"3","Count",2008,"G1692","min785","Umbra limi",25,24,"S10330","Electrofishing_backpack","Nearctic",7080022240,"USA","MINNESOTA","ITASCA","VALLEY RIVER",47.88129,-93.23643,15,"TRUE",2,2,0.438,421,28,677,3,100,1
"14102",7070317870,"3","Count",2008,"G1690","min780","Catostomus commersonii",6,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"15100",7070317870,"3","Count",2008,"G1690","min780","Esox lucius",1,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"16100",7070317870,"3","Count",2008,"G1690","min780","Etheostoma nigrum",15,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"17100",7070317870,"3","Count",2008,"G1690","min780","Luxilus cornutus",5,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"18100",7070317870,"3","Count",2008,"G1690","min780","Margariscus margarita",2,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"19100",7070317870,"3","Count",2008,"G1690","min780","Notemigonus crysoleucas",4,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"20100",7070317870,"3","Count",2008,"G1690","min780","Noturus gyrinus",1,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"21100",7070317870,"3","Count",2008,"G1690","min780","Percina maculata",26,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"22100",7070317870,"3","Count",2008,"G1690","min780","Rhinichthys cataractae",6,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"23100",7070317870,"3","Count",2008,"G1690","min780","Sander vitreus",1,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"24100",7070317870,"3","Count",2008,"G1690","min780","Semotilus atromaculatus",3,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"25100",7070317870,"3","Count",2008,"G1690","min780","Umbra limi",6,24,"S10302","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","FLINT CREEK",47.86178,-92.79737,15,"TRUE",2,2,0.939,405,29,688,58,99.93795,1
"26100",7070317870,"3","Count",2008,"G1687","min762","Ambloplites rupestris",8,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"27100",7070317870,"3","Count",2008,"G1687","min762","Esox lucius",4,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"28100",7070317870,"3","Count",2008,"G1687","min762","Etheostoma exile",1,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"2910",7070317870,"3","Count",2008,"G1687","min762","Etheostoma nigrum",6,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"3010",7070317870,"3","Count",2008,"G1687","min762","Lepomis macrochirus",1,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"3110",7070317870,"3","Count",2008,"G1687","min762","Micropterus dolomieu",4,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"3210",7070317870,"3","Count",2008,"G1687","min762","Moxostoma anisurum",4,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"3310",7070317870,"3","Count",2008,"G1687","min762","Moxostoma erythrurum",10,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"3410",7070317870,"3","Count",2008,"G1687","min762","Moxostoma macrolepidotum",2,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"3510",7070317870,"3","Count",2008,"G1687","min762","Notropis atherinoides",1,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"3610",7070317870,"3","Count",2008,"G1687","min762","Notropis heterolepis",1,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"3710",7070317870,"3","Count",2008,"G1687","min762","Notropis volucellus",33,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"3810",7070317870,"3","Count",2008,"G1687","min762","Percina maculata",96,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"3910",7070317870,"3","Count",2008,"G1687","min762","Umbra limi",4,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"4010",7070317870,"3","Count",2008,"G1687","min765","Ambloplites rupestris",19,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"4110",7070317870,"3","Count",2008,"G1687","min765","Catostomus commersonii",4,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"4210",7070317870,"3","Count",2008,"G1687","min765","Esox masquinongy",1,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"4310",7070317870,"3","Count",2008,"G1687","min765","Etheostoma nigrum",1,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"4410",7070317870,"3","Count",2008,"G1687","min765","Hiodon tergisus",1,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"4510",7070317870,"3","Count",2008,"G1687","min765","Luxilus cornutus",5,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"4610",7070317870,"3","Count",2008,"G1687","min765","Micropterus dolomieu",10,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"4710",7070317870,"3","Count",2008,"G1687","min765","Moxostoma anisurum",10,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"4810",7070317870,"3","Count",2008,"G1687","min765","Moxostoma erythrurum",22,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"4910",7070317870,"3","Count",2008,"G1687","min765","Moxostoma macrolepidotum",10,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"5010",7070317870,"3","Count",2008,"G1687","min765","Notemigonus crysoleucas",1,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"5110",7070317870,"3","Count",2008,"G1687","min765","Notropis volucellus",68,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"5210",7070317870,"3","Count",2008,"G1687","min765","Perca flavescens",1,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"5310",7070317870,"3","Count",2008,"G1687","min765","Percina maculata",16,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"5410",7070317870,"3","Count",2008,"G1687","min765","Sander vitreus",3,24,"S10264","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","STURGEON RIVER",47.82404,-93.02019,15,"TRUE",3,3,10.127,392,31,674,13,87.37795,3
"5510",7070317870,"3","Count",2008,"G1688","min770","Ambloplites rupestris",4,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"5610",7070317870,"3","Count",2008,"G1688","min770","Catostomus commersonii",2,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"5710",7070317870,"3","Count",2008,"G1688","min770","Hiodon tergisus",2,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"5810",7070317870,"3","Count",2008,"G1688","min770","Lepomis gibbosus",2,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"5910",7070317870,"3","Count",2008,"G1688","min770","Lepomis macrochirus",1,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"6010",7070317870,"3","Count",2008,"G1688","min770","Luxilus cornutus",6,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"6110",7070317870,"3","Count",2008,"G1688","min770","Micropterus dolomieu",2,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"6210",7070317870,"3","Count",2008,"G1688","min770","Moxostoma erythrurum",3,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"6310",7070317870,"3","Count",2008,"G1688","min770","Notemigonus crysoleucas",154,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"6410",7070317870,"3","Count",2008,"G1688","min770","Notropis atherinoides",4,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"6510",7070317870,"3","Count",2008,"G1688","min770","Notropis heterolepis",6,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"6610",7070317870,"3","Count",2008,"G1688","min770","Notropis volucellus",22,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"6710",7070317870,"3","Count",2008,"G1688","min770","Pomoxis nigromaculatus",1,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"6810",7070317870,"3","Count",2008,"G1688","min770","Sander vitreus",7,24,"S10277","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","RICE RIVER",47.83585,-92.7676,15,"TRUE",2,2,3.883,402,30,688,25,99.985,2
"6910",7070317870,"3","Count",2008,"G1686","min757","Ambloplites rupestris",13,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"7010",7070317870,"3","Count",2008,"G1686","min757","Ameiurus melas",1,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"7110",7070317870,"3","Count",2008,"G1686","min757","Catostomus commersonii",9,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"7210",7070317870,"3","Count",2008,"G1686","min757","Cottus bairdii",3,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"7310",7070317870,"3","Count",2008,"G1686","min757","Culaea inconstans",1,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"7410",7070317870,"3","Count",2008,"G1686","min757","Esox lucius",4,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"7510",7070317870,"3","Count",2008,"G1686","min757","Etheostoma nigrum",9,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"7610",7070317870,"3","Count",2008,"G1686","min757","Micropterus dolomieu",2,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"7710",7070317870,"3","Count",2008,"G1686","min757","Moxostoma anisurum",2,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"78",7070317870,"3","Count",2008,"G1686","min757","Moxostoma macrolepidotum",1,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"79",7070317870,"3","Count",2008,"G1686","min757","Notropis volucellus",1,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"80",7070317870,"3","Count",2008,"G1686","min757","Percina maculata",136,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
"81",7070317870,"3","Count",2008,"G1686","min757","Semotilus atromaculatus",1,24,"S10241","Electrofishing_boat","Nearctic",7080022240,"USA","MINNESOTA","SAINT LOUIS","BEAR RIVER",47.82061,-93.05194,15,"TRUE",3,3,3.771,394,31,673,16,99.94425,1
